Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Utility gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Luxury gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Utility gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Utility gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Utility gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Utility gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Essential gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Luxury gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Luxury gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Luxury gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Essential gift to G2
Timestamp = 2017-02-26 10:12:26.356 : B2 gifted Essential gift to G2
